"ID","AUTHOR","FILENAME","DATEEXECUTED","ORDEREXECUTED","EXECTYPE","MD5SUM","DESCRIPTION","COMMENTS","TAG","LIQUIBASE","CONTEXTS","LABELS","DEPLOYMENT_ID"
"init-1","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.925","1","EXECUTED","8:c335c4b03ca0759ce7dc22428ec3b6a6","createTable tableName=ipa_alerta","","","4.4.3","()","","5008313298"
"init-2","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.936","2","EXECUTED","8:5c0c5310db3082f9adc84fbf65552cb0","createTable tableName=ipa_carpeta","","","4.4.3","()","","5008313298"
"init-3","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.939","3","EXECUTED","8:18db80d9049aa465869ef9d5a76d0d99","createTable tableName=ipa_contingut","","","4.4.3","()","","5008313298"
"init-5","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.942","4","EXECUTED","8:7b18beb8f854ea92c357dc005b48c8f9","createTable tableName=ipa_cont_log","","","4.4.3","()","","5008313298"
"init-6","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.945","5","EXECUTED","8:e68c4093daafc96f7ad94ae14c270804","createTable tableName=ipa_cont_mov","","","4.4.3","()","","5008313298"
"init-7","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.948","6","EXECUTED","8:c4535303add7ab9069fd1f4c7e143068","createTable tableName=ipa_dada","","","4.4.3","()","","5008313298"
"init-8","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.952","7","EXECUTED","8:7e8081807c450d58155bfa7f81c25f94","createTable tableName=ipa_document","","","4.4.3","()","","5008313298"
"init-9","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.957","8","EXECUTED","8:d049437416903654e8cb00d07fecee2d","createTable tableName=ipa_document_enviament","","","4.4.3","()","","5008313298"
"init-10","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.96","9","EXECUTED","8:e513c569a9bf86675a8bf72acee48bf9","createTable tableName=ipa_document_enviament_dis","","","4.4.3","()","","5008313298"
"init-11","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.964","10","EXECUTED","8:2c503b00f58f0945a46631ebf50bcba9","createTable tableName=ipa_document_enviament_doc","","","4.4.3","()","","5008313298"
"init-12","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.969","11","EXECUTED","8:33a239de03b92b2994e3df0636c4e0de","createTable tableName=ipa_document_enviament_inter","","","4.4.3","()","","5008313298"
"init-13","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.974","12","EXECUTED","8:90c0e158672ad81c559b4a6a12abecd1","createTable tableName=ipa_domini","","","4.4.3","()","","5008313298"
"init-14","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.978","13","EXECUTED","8:e7cf8f7ce89e3f1a99a839f420ec5d50","createTable tableName=ipa_email_pendent_enviar","","","4.4.3","()","","5008313298"
"init-15","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.982","14","EXECUTED","8:ce05b245087267c3a2b53318faf1019e","createTable tableName=ipa_entitat","","","4.4.3","()","","5008313298"
"init-16","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.987","15","EXECUTED","8:c1498d10a40b963afee3b628460d9fd7","createTable tableName=ipa_execucio_massiva","","","4.4.3","()","","5008313298"
"init-17","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.992","16","EXECUTED","8:f18c8ee6e2c110163f3873b0daaffd13","createTable tableName=ipa_expedient","","","4.4.3","()","","5008313298"
"init-18","limit (generated)","db/changelog/initial_schema_table.yaml","2024-05-06T17:11:53.996","17","EXECUTED","8:e2b43c0f8090e96d5ce122ae77585a32","createTable tableName=ipa_expedient_estat","","","4.4.3","()","","5008313298"
