"ID","AUTHOR","FILENAME","DATEEXECUTED","ORDEREXECUTED","EXECTYPE","MD5SUM","DESCRIPTION","COMMENTS","TAG","LIQUIBASE","CONTEXTS","LABELS","DEPLOYMENT_ID"
"init-1","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.495","1","EXECUTED","8:c335c4b03ca0759ce7dc22428ec3b6a6","createTable tableName=ipa_alerta","","","4.3.3","()","","0044266001"
"init-2","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.517","2","EXECUTED","8:5c0c5310db3082f9adc84fbf65552cb0","createTable tableName=ipa_carpeta","","","4.3.3","()","","0044266001"
"init-3","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.528","3","EXECUTED","8:18db80d9049aa465869ef9d5a76d0d99","createTable tableName=ipa_contingut","","","4.3.3","()","","0044266001"
"init-4","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.542","4","EXECUTED","8:7566e55e00c2e18c6b2ba64885695527","createTable tableName=ipa_cont_comment","","","4.3.3","()","","0044266001"
"init-5","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.548","5","EXECUTED","8:7b18beb8f854ea92c357dc005b48c8f9","createTable tableName=ipa_cont_log","","","4.3.3","()","","0044266001"
"init-6","","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.552","6","EXECUTED","8:f3387d3d62ead1cbb69dac64e6c809a2","createTable tableName=ipa_cont_mov","","","4.3.3","()","","0044266001"
"init-7","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.559","7","EXECUTED","8:c4535303add7ab9069fd1f4c7e143068","createTable tableName=ipa_dada","","","4.3.3","()","","0044266001"
"init-8","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.564","8","EXECUTED","8:313516a5fc69d4f2781d332ec1d82280","createTable tableName=ipa_document","","","4.3.3","()","","0044266001"
"init-9","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.587","9","EXECUTED","8:b9cb8bc59c573db1274edd1ff6441fef","createTable tableName=ipa_document_enviament","","","4.3.3","()","","0044266001"
"init-10","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.592","10","EXECUTED","8:e513c569a9bf86675a8bf72acee48bf9","createTable tableName=ipa_document_enviament_dis","","","4.3.3","()","","0044266001"
"init-11","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.598","11","EXECUTED","8:2c503b00f58f0945a46631ebf50bcba9","createTable tableName=ipa_document_enviament_doc","","","4.3.3","()","","0044266001"
"init-12","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.615","12","EXECUTED","8:33a239de03b92b2994e3df0636c4e0de","createTable tableName=ipa_document_enviament_inter","","","4.3.3","()","","0044266001"
"init-13","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.619","13","EXECUTED","8:90c0e158672ad81c559b4a6a12abecd1","createTable tableName=ipa_domini","","","4.3.3","()","","0044266001"
"init-14","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.624","14","EXECUTED","8:e7cf8f7ce89e3f1a99a839f420ec5d50","createTable tableName=ipa_email_pendent_enviar","","","4.3.3","()","","0044266001"
"init-15","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.63","15","EXECUTED","8:c9f645c63c9df6ac3d1e6b893791911c","createTable tableName=ipa_entitat","","","4.3.3","()","","0044266001"
"init-16","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.635","16","EXECUTED","8:c1498d10a40b963afee3b628460d9fd7","createTable tableName=ipa_execucio_massiva","","","4.3.3","()","","0044266001"
"init-17","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.643","17","EXECUTED","8:3c366e8cd1b48227665dbb6c7286550e","createTable tableName=ipa_expedient","","","4.3.3","()","","0044266001"
"init-18","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.651","18","EXECUTED","8:e2b43c0f8090e96d5ce122ae77585a32","createTable tableName=ipa_expedient_estat","","","4.3.3","()","","0044266001"
"init-19","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.656","19","EXECUTED","8:5356f406c7ea61168617ce2a10c79ac9","createTable tableName=ipa_expedient_filtre","","","4.3.3","()","","0044266001"
"init-20","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.66","20","EXECUTED","8:50f2871c8130c51581c84a54bdaa1bef","createTable tableName=ipa_expedient_interessat","","","4.3.3","()","","0044266001"
"init-21","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.666","21","EXECUTED","8:390fe1c0d2e9975321a1e1748fa5f3a5","createTable tableName=ipa_expedient_organpare","","","4.3.3","()","","0044266001"
"init-22","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.672","22","EXECUTED","8:e96d385f977dca6b278ebb2182782cf7","createTable tableName=ipa_expedient_peticio","","","4.3.3","()","","0044266001"
"init-23","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.676","23","EXECUTED","8:fa50129966d39e095434a5bb2e0a0034","createTable tableName=ipa_expedient_rel","","","4.3.3","()","","0044266001"
"init-24","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.682","24","EXECUTED","8:83a8991094233578a36f63c7a835968c","createTable tableName=ipa_expedient_seguidor","","","4.3.3","()","","0044266001"
"init-25","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.687","25","EXECUTED","8:6c178b0b571ecf667f5a95f429bb526f","createTable tableName=ipa_expedient_tasca","","","4.3.3","()","","0044266001"
"init-26","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.691","26","EXECUTED","8:f57300c0f2b23ea909108a5138315829","createTable tableName=ipa_exp_comment","","","4.3.3","()","","0044266001"
"init-27","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.697","27","EXECUTED","8:797d5333094b183c7feebcccf03b8a0a","createTable tableName=ipa_grup","","","4.3.3","()","","0044266001"
"init-28","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.703","28","EXECUTED","8:b3a9b5ef52867e120a5e08284724e18d","createTable tableName=ipa_historic","","","4.3.3","()","","0044266001"
"init-29","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.707","29","EXECUTED","8:bb2cb7ab3109c6a9da91b5d89786de86","createTable tableName=ipa_hist_expedient","","","4.3.3","()","","0044266001"
"init-30","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.713","30","EXECUTED","8:9d9a8e41d379c272c929dd9d8cff70ed","createTable tableName=ipa_hist_exp_interessat","","","4.3.3","()","","0044266001"
"init-31","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.718","31","EXECUTED","8:8b8e816b140dee57f71f91eb4688cc51","createTable tableName=ipa_hist_exp_usuari","","","4.3.3","()","","0044266001"
"init-32","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.724","32","EXECUTED","8:506b6c5508e1b4a0c66db363ed74ec12","createTable tableName=ipa_interessat","","","4.3.3","()","","0044266001"
"init-33","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.729","33","EXECUTED","8:3a5f53c1860b46a6b909fa7af4c71514","createTable tableName=ipa_massiva_contingut","","","4.3.3","()","","0044266001"
"init-34","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.734","34","EXECUTED","8:9ca4a58cc80e3c353e708b998ebe5426","createTable tableName=ipa_metadada","","","4.3.3","()","","0044266001"
"init-35","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-03T14:17:46.739","35","EXECUTED","8:765e94ece33e286215c9a39804c48905","createTable tableName=ipa_metadocument","","","4.3.3","()","","0044266001"
